model,curve,x,y,threshold
B-TabPFN nested K,PR,0.6535433070866141,0.6102941176470589,0.5299145579338074
B-TabPFN nested K,PR,0.6535433070866141,0.6148148148148148,0.5343065857887268
B-TabPFN nested K,PR,0.6535433070866141,0.6194029850746269,0.5343101620674133
B-TabPFN nested K,PR,0.6456692913385826,0.6165413533834586,0.5346400737762451
B-TabPFN nested K,PR,0.6456692913385826,0.6212121212121212,0.53564453125
B-TabPFN nested K,PR,0.6377952755905512,0.6183206106870229,0.53759765625
B-TabPFN nested K,PR,0.6299212598425197,0.6153846153846154,0.5377289652824402
B-TabPFN nested K,PR,0.6299212598425197,0.6201550387596899,0.53857421875
B-TabPFN nested K,PR,0.6220472440944882,0.6171875,0.541015625
B-TabPFN nested K,PR,0.6220472440944882,0.6220472440944882,0.54150390625
B-TabPFN nested K,PR,0.6141732283464567,0.6190476190476191,0.546123743057251
B-TabPFN nested K,PR,0.6141732283464567,0.624,0.54638671875
B-TabPFN nested K,PR,0.6141732283464567,0.6290322580645161,0.5478515625
B-TabPFN nested K,PR,0.6062992125984252,0.6260162601626016,0.5491823554039001
B-TabPFN nested K,PR,0.5984251968503937,0.6229508196721312,0.552734375
B-TabPFN nested K,PR,0.5984251968503937,0.628099173553719,0.5546875
B-TabPFN nested K,PR,0.5984251968503937,0.6333333333333333,0.5556640625
B-TabPFN nested K,PR,0.5905511811023622,0.6302521008403361,0.5557997822761536
B-TabPFN nested K,PR,0.5905511811023622,0.635593220338983,0.5615234375
B-TabPFN nested K,PR,0.5826771653543307,0.6324786324786325,0.5631257891654968
B-TabPFN nested K,PR,0.5748031496062992,0.6293103448275862,0.564453125
B-TabPFN nested K,PR,0.5669291338582677,0.6260869565217392,0.56591796875
B-TabPFN nested K,PR,0.5669291338582677,0.631578947368421,0.5670329928398132
B-TabPFN nested K,PR,0.5590551181102362,0.6283185840707964,0.5672443509101868
B-TabPFN nested K,PR,0.5590551181102362,0.6339285714285714,0.5674103498458862
B-TabPFN nested K,PR,0.5590551181102362,0.6396396396396397,0.5693359375
B-TabPFN nested K,PR,0.5590551181102362,0.6454545454545455,0.56982421875
B-TabPFN nested K,PR,0.5590551181102362,0.6513761467889908,0.5711515545845032
B-TabPFN nested K,PR,0.5511811023622047,0.6481481481481481,0.5779839158058167
B-TabPFN nested K,PR,0.5511811023622047,0.660377358490566,0.578125
B-TabPFN nested K,PR,0.5433070866141733,0.6571428571428571,0.58203125
B-TabPFN nested K,PR,0.5354330708661418,0.6538461538461539,0.58642578125
B-TabPFN nested K,PR,0.5275590551181102,0.6504854368932039,0.5929182171821594
B-TabPFN nested K,PR,0.5196850393700787,0.6470588235294118,0.59375
B-TabPFN nested K,PR,0.5118110236220472,0.6435643564356436,0.5949820280075073
B-TabPFN nested K,PR,0.5118110236220472,0.65,0.60107421875
B-TabPFN nested K,PR,0.5039370078740157,0.6464646464646465,0.60302734375
B-TabPFN nested K,PR,0.5039370078740157,0.6530612244897959,0.6046398282051086
B-TabPFN nested K,PR,0.5039370078740157,0.6597938144329897,0.6061769723892212
B-TabPFN nested K,PR,0.5039370078740157,0.6666666666666666,0.608547031879425
B-TabPFN nested K,PR,0.49606299212598426,0.6631578947368421,0.60986328125
B-TabPFN nested K,PR,0.4881889763779528,0.6666666666666666,0.6103515625
B-TabPFN nested K,PR,0.4881889763779528,0.6739130434782609,0.6114774346351624
B-TabPFN nested K,PR,0.48031496062992124,0.6703296703296703,0.6123046875
B-TabPFN nested K,PR,0.48031496062992124,0.6777777777777778,0.6136197447776794
B-TabPFN nested K,PR,0.47244094488188976,0.6741573033707865,0.6220703125
B-TabPFN nested K,PR,0.4645669291338583,0.6704545454545454,0.6252612471580505
B-TabPFN nested K,PR,0.4566929133858268,0.6666666666666666,0.6256410479545593
B-TabPFN nested K,PR,0.44881889763779526,0.6627906976744186,0.6259765625
B-TabPFN nested K,PR,0.44881889763779526,0.6705882352941176,0.6319902539253235
B-TabPFN nested K,PR,0.44881889763779526,0.6785714285714286,0.6363858580589294
B-TabPFN nested K,PR,0.4409448818897638,0.6746987951807228,0.6419331431388855
B-TabPFN nested K,PR,0.4330708661417323,0.6707317073170732,0.64453125
B-TabPFN nested K,PR,0.4330708661417323,0.6790123456790124,0.6463266015052795
B-TabPFN nested K,PR,0.4330708661417323,0.6875,0.6485958695411682
B-TabPFN nested K,PR,0.4251968503937008,0.6835443037974683,0.6494140625
B-TabPFN nested K,PR,0.4251968503937008,0.6923076923076923,0.650390625
B-TabPFN nested K,PR,0.4251968503937008,0.7012987012987013,0.653974711894989
B-TabPFN nested K,PR,0.41732283464566927,0.6973684210526315,0.6552734375
B-TabPFN nested K,PR,0.41732283464566927,0.7066666666666667,0.65576171875
B-TabPFN nested K,PR,0.41732283464566927,0.7162162162162162,0.65966796875
B-TabPFN nested K,PR,0.4094488188976378,0.7123287671232876,0.6689453125
B-TabPFN nested K,PR,0.4015748031496063,0.7083333333333334,0.6720390915870667
B-TabPFN nested K,PR,0.4015748031496063,0.7183098591549296,0.673828125
B-TabPFN nested K,PR,0.4015748031496063,0.7285714285714285,0.67626953125
B-TabPFN nested K,PR,0.3937007874015748,0.7246376811594203,0.677734375
B-TabPFN nested K,PR,0.3858267716535433,0.7205882352941176,0.6866911053657532
B-TabPFN nested K,PR,0.3779527559055118,0.7164179104477612,0.6886983513832092
B-TabPFN nested K,PR,0.3779527559055118,0.7272727272727273,0.6891331076622009
B-TabPFN nested K,PR,0.3700787401574803,0.7230769230769231,0.69482421875
B-TabPFN nested K,PR,0.36220472440944884,0.71875,0.6991844773292542
B-TabPFN nested K,PR,0.3543307086614173,0.7142857142857143,0.704273521900177
B-TabPFN nested K,PR,0.3464566929133858,0.7096774193548387,0.70458984375
B-TabPFN nested K,PR,0.3464566929133858,0.7213114754098361,0.708669126033783
B-TabPFN nested K,PR,0.33858267716535434,0.7166666666666667,0.7097876667976379
B-TabPFN nested K,PR,0.33070866141732286,0.711864406779661,0.7126339673995972
B-TabPFN nested K,PR,0.3228346456692913,0.7068965517241379,0.71826171875
B-TabPFN nested K,PR,0.31496062992125984,0.7017543859649122,0.71875
B-TabPFN nested K,PR,0.30708661417322836,0.6964285714285714,0.720703125
B-TabPFN nested K,PR,0.2992125984251969,0.6909090909090909,0.7208791375160217
B-TabPFN nested K,PR,0.2992125984251969,0.7037037037037037,0.7233821749687195
B-TabPFN nested K,PR,0.29133858267716534,0.6981132075471698,0.7256413698196411
B-TabPFN nested K,PR,0.29133858267716534,0.7115384615384616,0.728687047958374
B-TabPFN nested K,PR,0.29133858267716534,0.7254901960784313,0.7286935448646545
B-TabPFN nested K,PR,0.28346456692913385,0.72,0.7376129031181335
B-TabPFN nested K,PR,0.28346456692913385,0.7346938775510204,0.738101065158844
B-TabPFN nested K,PR,0.2755905511811024,0.7291666666666666,0.7451171875
B-TabPFN nested K,PR,0.2677165354330709,0.723404255319149,0.7508848905563354
B-TabPFN nested K,PR,0.25984251968503935,0.717391304347826,0.7549749612808228
B-TabPFN nested K,PR,0.25196850393700787,0.7111111111111111,0.75830078125
B-TabPFN nested K,PR,0.2440944881889764,0.7045454545454546,0.7595801949501038
B-TabPFN nested K,PR,0.2440944881889764,0.7209302325581395,0.76171875
B-TabPFN nested K,PR,0.23622047244094488,0.7142857142857143,0.7639736533164978
B-TabPFN nested K,PR,0.23622047244094488,0.7317073170731707,0.7685546875
B-TabPFN nested K,PR,0.2283464566929134,0.725,0.7691368460655212
B-TabPFN nested K,PR,0.2204724409448819,0.717948717948718,0.77783203125
B-TabPFN nested K,PR,0.2204724409448819,0.7368421052631579,0.7808045744895935
B-TabPFN nested K,PR,0.2125984251968504,0.7297297297297297,0.783203125
B-TabPFN nested K,PR,0.2125984251968504,0.75,0.78369140625
B-TabPFN nested K,PR,0.2047244094488189,0.7428571428571429,0.78515625
B-TabPFN nested K,PR,0.1968503937007874,0.7352941176470589,0.7958984375
B-TabPFN nested K,PR,0.1889763779527559,0.7272727272727273,0.7964839339256287
B-TabPFN nested K,PR,0.18110236220472442,0.71875,0.796875
B-TabPFN nested K,PR,0.18110236220472442,0.7419354838709677,0.7981989979743958
B-TabPFN nested K,PR,0.1732283464566929,0.7333333333333333,0.8026363849639893
B-TabPFN nested K,PR,0.16535433070866143,0.7241379310344828,0.812034010887146
B-TabPFN nested K,PR,0.15748031496062992,0.7142857142857143,0.8120868802070618
B-TabPFN nested K,PR,0.14960629921259844,0.7037037037037037,0.81640625
B-TabPFN nested K,PR,0.14960629921259844,0.7307692307692307,0.81884765625
B-TabPFN nested K,PR,0.14173228346456693,0.72,0.8203125
B-TabPFN nested K,PR,0.13385826771653545,0.7083333333333334,0.8346109390258789
B-TabPFN nested K,PR,0.12598425196850394,0.6956521739130435,0.83740234375
B-TabPFN nested K,PR,0.11811023622047244,0.6818181818181818,0.8420024514198303
B-TabPFN nested K,PR,0.11023622047244094,0.6666666666666666,0.8536198139190674
B-TabPFN nested K,PR,0.11023622047244094,0.7,0.85888671875
B-TabPFN nested K,PR,0.11023622047244094,0.7368421052631579,0.8639804720878601
B-TabPFN nested K,PR,0.10236220472440945,0.7222222222222222,0.86767578125
B-TabPFN nested K,PR,0.09448818897637795,0.7058823529411765,0.8682700395584106
B-TabPFN nested K,PR,0.09448818897637795,0.75,0.87255859375
B-TabPFN nested K,PR,0.08661417322834646,0.7333333333333333,0.8740234375
B-TabPFN nested K,PR,0.08661417322834646,0.7857142857142857,0.8761904835700989
B-TabPFN nested K,PR,0.07874015748031496,0.7692307692307693,0.8812938928604126
B-TabPFN nested K,PR,0.07874015748031496,0.8333333333333334,0.8818359375
B-TabPFN nested K,PR,0.07086614173228346,0.8181818181818182,0.8901492953300476
B-TabPFN nested K,PR,0.06299212598425197,0.8,0.8927960991859436
B-TabPFN nested K,PR,0.06299212598425197,0.8888888888888888,0.894367516040802
B-TabPFN nested K,PR,0.05511811023622047,0.875,0.900390625
B-TabPFN nested K,PR,0.047244094488188976,0.8571428571428571,0.9079018831253052
B-TabPFN nested K,PR,0.03937007874015748,0.8333333333333334,0.9085250496864319
B-TabPFN nested K,PR,0.031496062992125984,0.8,0.9098323583602905
B-TabPFN nested K,PR,0.031496062992125984,1.0,0.9176484942436218
B-TabPFN nested K,PR,0.023622047244094488,1.0,0.9196019768714905
B-TabPFN nested K,PR,0.015748031496062992,1.0,0.9320720434188843
B-TabPFN nested K,PR,0.007874015748031496,1.0,0.9422945976257324
B-TabPFN nested K,PR,0.0,1.0,
Gaussian Naive Bayes,ROC,0.0,0.0,inf
Gaussian Naive Bayes,ROC,0.0,0.031496062992125984,1.0
Gaussian Naive Bayes,ROC,0.004784688995215311,0.03937007874015748,0.9999999999999964
Gaussian Naive Bayes,ROC,0.004784688995215311,0.06299212598425197,0.9999999999999756
Gaussian Naive Bayes,ROC,0.009569377990430622,0.06299212598425197,0.999999999999936
Gaussian Naive Bayes,ROC,0.009569377990430622,0.07086614173228346,0.9999999999998597
Gaussian Naive Bayes,ROC,0.019138755980861243,0.07086614173228346,0.9999999999994849
Gaussian Naive Bayes,ROC,0.019138755980861243,0.07874015748031496,0.9999999999990088
Gaussian Naive Bayes,ROC,0.023923444976076555,0.07874015748031496,0.9999999999978337
Gaussian Naive Bayes,ROC,0.023923444976076555,0.09448818897637795,0.9999999999887983
Gaussian Naive Bayes,ROC,0.028708133971291867,0.09448818897637795,0.9999999999884288
Gaussian Naive Bayes,ROC,0.028708133971291867,0.12598425196850394,0.9999999999180398
Gaussian Naive Bayes,ROC,0.03349282296650718,0.12598425196850394,0.9999999998815046
Gaussian Naive Bayes,ROC,0.03349282296650718,0.1968503937007874,0.9999999985473718
Gaussian Naive Bayes,ROC,0.0430622009569378,0.1968503937007874,0.9999999975802236
Gaussian Naive Bayes,ROC,0.0430622009569378,0.2204724409448819,0.9999999958594845
Gaussian Naive Bayes,ROC,0.06220095693779904,0.2204724409448819,0.9999999943923532
Gaussian Naive Bayes,ROC,0.06220095693779904,0.2283464566929134,0.9999999939589221
Gaussian Naive Bayes,ROC,0.06698564593301436,0.2283464566929134,0.9999999932318175
Gaussian Naive Bayes,ROC,0.06698564593301436,0.2440944881889764,0.9999999927433016
Gaussian Naive Bayes,ROC,0.08133971291866028,0.2440944881889764,0.9999999900478591
Gaussian Naive Bayes,ROC,0.08133971291866028,0.25984251968503935,0.9999999890345137
Gaussian Naive Bayes,ROC,0.0861244019138756,0.25984251968503935,0.9999999859623242
Gaussian Naive Bayes,ROC,0.0861244019138756,0.2677165354330709,0.9999999847746485
Gaussian Naive Bayes,ROC,0.09569377990430622,0.2677165354330709,0.9999999805394266
Gaussian Naive Bayes,ROC,0.09569377990430622,0.2755905511811024,0.9999999795844838
Gaussian Naive Bayes,ROC,0.12440191387559808,0.2755905511811024,0.9999999367355719
Gaussian Naive Bayes,ROC,0.12440191387559808,0.29133858267716534,0.9999999233260148
Gaussian Naive Bayes,ROC,0.1291866028708134,0.29133858267716534,0.9999998945947908
Gaussian Naive Bayes,ROC,0.1291866028708134,0.2992125984251969,0.9999998929333285
Gaussian Naive Bayes,ROC,0.13875598086124402,0.2992125984251969,0.9999998823192686
Gaussian Naive Bayes,ROC,0.13875598086124402,0.33858267716535434,0.9999995476840972
Gaussian Naive Bayes,ROC,0.14354066985645933,0.33858267716535434,0.9999994145750372
Gaussian Naive Bayes,ROC,0.14354066985645933,0.3464566929133858,0.9999991535984212
Gaussian Naive Bayes,ROC,0.14832535885167464,0.3464566929133858,0.9999984783186373
Gaussian Naive Bayes,ROC,0.14832535885167464,0.3700787401574803,0.9999958603807046
Gaussian Naive Bayes,ROC,0.15311004784688995,0.3700787401574803,0.9999954104281922
Gaussian Naive Bayes,ROC,0.15311004784688995,0.3937007874015748,0.9999927455618941
Gaussian Naive Bayes,ROC,0.15789473684210525,0.3937007874015748,0.9999912374112248
Gaussian Naive Bayes,ROC,0.15789473684210525,0.41732283464566927,0.9999889228170626
Gaussian Naive Bayes,ROC,0.16267942583732056,0.41732283464566927,0.9999880901238644
Gaussian Naive Bayes,ROC,0.16267942583732056,0.4566929133858268,0.9999823545865127
Gaussian Naive Bayes,ROC,0.17703349282296652,0.4566929133858268,0.9999743768160838
Gaussian Naive Bayes,ROC,0.17703349282296652,0.48031496062992124,0.999971051230889
Gaussian Naive Bayes,ROC,0.18660287081339713,0.48031496062992124,0.9999700346083837
Gaussian Naive Bayes,ROC,0.18660287081339713,0.49606299212598426,0.9999666928960618
Gaussian Naive Bayes,ROC,0.19617224880382775,0.49606299212598426,0.9999616005178872
Gaussian Naive Bayes,ROC,0.19617224880382775,0.5039370078740157,0.9999577363579901
Gaussian Naive Bayes,ROC,0.20095693779904306,0.5039370078740157,0.9999543213941003
Gaussian Naive Bayes,ROC,0.20095693779904306,0.5118110236220472,0.9999542826257825
Gaussian Naive Bayes,ROC,0.21052631578947367,0.5118110236220472,0.9999458452493604
Gaussian Naive Bayes,ROC,0.21052631578947367,0.5275590551181102,0.9999435675548211
Gaussian Naive Bayes,ROC,0.215311004784689,0.5275590551181102,0.9999404342506493
Gaussian Naive Bayes,ROC,0.215311004784689,0.5354330708661418,0.9999397502288245
Gaussian Naive Bayes,ROC,0.22009569377990432,0.5354330708661418,0.9999389758695619
Gaussian Naive Bayes,ROC,0.22009569377990432,0.5433070866141733,0.999936344660035
Gaussian Naive Bayes,ROC,0.22488038277511962,0.5433070866141733,0.9999295594689996
Gaussian Naive Bayes,ROC,0.22488038277511962,0.5511811023622047,0.9999269625157227
Gaussian Naive Bayes,ROC,0.23444976076555024,0.5511811023622047,0.9999051258646274
Gaussian Naive Bayes,ROC,0.23444976076555024,0.5590551181102362,0.9998920779874044
Gaussian Naive Bayes,ROC,0.24880382775119617,0.5590551181102362,0.999847236972848
Gaussian Naive Bayes,ROC,0.24880382775119617,0.5669291338582677,0.9998393215016018
Gaussian Naive Bayes,ROC,0.2535885167464115,0.5669291338582677,0.9998119791626161
Gaussian Naive Bayes,ROC,0.2535885167464115,0.5826771653543307,0.9997726147299708
Gaussian Naive Bayes,ROC,0.2583732057416268,0.5826771653543307,0.9997365169497507
Gaussian Naive Bayes,ROC,0.2583732057416268,0.5984251968503937,0.9997039231630827
Gaussian Naive Bayes,ROC,0.2679425837320574,0.5984251968503937,0.9996777908156315
Gaussian Naive Bayes,ROC,0.2679425837320574,0.6062992125984252,0.9996744547163776
Gaussian Naive Bayes,ROC,0.2727272727272727,0.6062992125984252,0.9996554079704512
Gaussian Naive Bayes,ROC,0.2727272727272727,0.6141732283464567,0.999649795422565
Gaussian Naive Bayes,ROC,0.28708133971291866,0.6141732283464567,0.9996074396152237
Gaussian Naive Bayes,ROC,0.28708133971291866,0.6220472440944882,0.9995965556296069
Gaussian Naive Bayes,ROC,0.291866028708134,0.6220472440944882,0.9995849079565423
Gaussian Naive Bayes,ROC,0.291866028708134,0.6299212598425197,0.9995545338705534
Gaussian Naive Bayes,ROC,0.32057416267942584,0.6299212598425197,0.9993943798732486
Gaussian Naive Bayes,ROC,0.32057416267942584,0.6377952755905512,0.9993835263620988
Gaussian Naive Bayes,ROC,0.3492822966507177,0.6377952755905512,0.9990038244799704
Gaussian Naive Bayes,ROC,0.3492822966507177,0.6535433070866141,0.9989695709259881
Gaussian Naive Bayes,ROC,0.37320574162679426,0.6535433070866141,0.9987099710548338
Gaussian Naive Bayes,ROC,0.37320574162679426,0.6692913385826772,0.9986637823885591
Gaussian Naive Bayes,ROC,0.37799043062200954,0.6692913385826772,0.9985837160632342
Gaussian Naive Bayes,ROC,0.37799043062200954,0.6850393700787402,0.9985133870230308
Gaussian Naive Bayes,ROC,0.3875598086124402,0.6850393700787402,0.9983415184508919
Gaussian Naive Bayes,ROC,0.3875598086124402,0.6929133858267716,0.9983360676260918
Gaussian Naive Bayes,ROC,0.39712918660287083,0.6929133858267716,0.9982948954206119
Gaussian Naive Bayes,ROC,0.39712918660287083,0.7086614173228346,0.9980483316703308
Gaussian Naive Bayes,ROC,0.41148325358851673,0.7086614173228346,0.9977670063987129
Gaussian Naive Bayes,ROC,0.41148325358851673,0.7165354330708661,0.9977173155704495
Gaussian Naive Bayes,ROC,0.41626794258373206,0.7165354330708661,0.9976277441180637
Gaussian Naive Bayes,ROC,0.41626794258373206,0.7244094488188977,0.9974948254548747
Gaussian Naive Bayes,ROC,0.42105263157894735,0.7244094488188977,0.9973606124538977
Gaussian Naive Bayes,ROC,0.42105263157894735,0.7322834645669292,0.9973448560152496
Gaussian Naive Bayes,ROC,0.4258373205741627,0.7322834645669292,0.9972871078154937
Gaussian Naive Bayes,ROC,0.4258373205741627,0.7401574803149606,0.9972003106637508
Gaussian Naive Bayes,ROC,0.430622009569378,0.7401574803149606,0.9971178410180485
Gaussian Naive Bayes,ROC,0.430622009569378,0.7637795275590551,0.9966828778012794
Gaussian Naive Bayes,ROC,0.4449760765550239,0.7637795275590551,0.9963511388498438
Gaussian Naive Bayes,ROC,0.4449760765550239,0.7716535433070866,0.9962795275362196
Gaussian Naive Bayes,ROC,0.45933014354066987,0.7716535433070866,0.9956900915374888
Gaussian Naive Bayes,ROC,0.45933014354066987,0.7795275590551181,0.9951152740469461
Gaussian Naive Bayes,ROC,0.47368421052631576,0.7795275590551181,0.9946671293870124
Gaussian Naive Bayes,ROC,0.47368421052631576,0.7874015748031497,0.9944983038442594
Gaussian Naive Bayes,ROC,0.49282296650717705,0.7874015748031497,0.9932788925592575
Gaussian Naive Bayes,ROC,0.49282296650717705,0.7952755905511811,0.9925732687065227
Gaussian Naive Bayes,ROC,0.5023923444976076,0.7952755905511811,0.9923303622687023
Gaussian Naive Bayes,ROC,0.5023923444976076,0.8110236220472441,0.9911765165531817
