analysis,design,fold,seed,K,requested_minority_prevalence,realized_minority_prevalence,context_n,context_minority_n,context_majority_n,n,positive,negative,tn,fp,fn,tp,threshold,accuracy,precision,recall,specificity,balanced_accuracy,npv,referral_n,referral_rate,reviews_per_detected_positive,f1,f2,auc_roc,average_precision,brier,ece_10,balance
context_size_balance_by_k,size_matched_natural,3,7,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.5567765567765568,0.4445645222973158,0.2602627048990032,0.1752306255785858,size_matched_natural
context_size_balance_by_k,size_matched_natural,3,7,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,16,5,9,4,0.5,0.5882352941176471,0.4444444444444444,0.3076923076923077,0.7619047619047619,0.5347985347985348,0.64,9,0.2647058823529412,2.25,0.36363636363636365,0.32786885245901637,0.5714285714285714,0.45586679702064314,0.2516566761927053,0.22889457905993746,size_matched_natural
context_size_balance_by_k,size_matched_natural,3,21,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,9,4,0.5,0.6176470588235294,0.5,0.3076923076923077,0.8095238095238095,0.5586080586080586,0.6538461538461539,8,0.23529411764705882,2.0,0.38095238095238093,0.3333333333333333,0.6043956043956044,0.5150219580988812,0.23583546641585182,0.16909463046228185,size_matched_natural
context_size_balance_by_k,size_matched_natural,3,21,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,16,5,8,5,0.5,0.6176470588235294,0.5,0.38461538461538464,0.7619047619047619,0.5732600732600732,0.6666666666666666,10,0.29411764705882354,2.0,0.43478260869565216,0.4032258064516129,0.5714285714285714,0.45671914979607287,0.2510032046026795,0.21114453585708845,size_matched_natural
context_size_balance_by_k,size_matched_natural,3,42,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,14,7,9,4,0.5,0.5294117647058824,0.36363636363636365,0.3076923076923077,0.6666666666666666,0.48717948717948717,0.6086956521739131,11,0.3235294117647059,2.75,0.3333333333333333,0.31746031746031744,0.5714285714285714,0.4984583210670167,0.260796638161209,0.2301345767782015,size_matched_natural
context_size_balance_by_k,size_matched_natural,3,42,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,16,5,8,5,0.5,0.6176470588235294,0.5,0.38461538461538464,0.7619047619047619,0.5732600732600732,0.6666666666666666,10,0.29411764705882354,2.0,0.43478260869565216,0.4032258064516129,0.5787545787545788,0.4698342955199143,0.2509238055204303,0.21821209525360782,size_matched_natural
context_size_balance_by_k,size_matched_natural,3,99,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.5641025641025641,0.4521489260442634,0.2495612662949774,0.20832900133203058,size_matched_natural
context_size_balance_by_k,size_matched_natural,3,99,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,16,5,9,4,0.5,0.5882352941176471,0.4444444444444444,0.3076923076923077,0.7619047619047619,0.5347985347985348,0.64,9,0.2647058823529412,2.25,0.36363636363636365,0.32786885245901637,0.5604395604395604,0.4465532737094807,0.2536318629109057,0.2002690436647219,size_matched_natural
context_size_balance_by_k,size_matched_natural,4,1,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.673992673992674,0.496183783611432,0.24433597381875552,0.23213831028517554,size_matched_natural
context_size_balance_by_k,size_matched_natural,4,1,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.6666666666666667,0.5123322449504559,0.24356299557317646,0.1780044942655984,size_matched_natural
context_size_balance_by_k,size_matched_natural,4,7,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,9,4,0.5,0.6176470588235294,0.5,0.3076923076923077,0.8095238095238095,0.5586080586080586,0.6538461538461539,8,0.23529411764705882,2.0,0.38095238095238093,0.3333333333333333,0.63003663003663,0.46109513809204206,0.2488613151156371,0.21089647359707778,size_matched_natural
context_size_balance_by_k,size_matched_natural,4,7,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.6593406593406593,0.5082571533753644,0.23994282098225853,0.25510552284472127,size_matched_natural
context_size_balance_by_k,size_matched_natural,4,21,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.6373626373626374,0.5056581542613932,0.2457533542557174,0.149912470842109,size_matched_natural
context_size_balance_by_k,size_matched_natural,4,21,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.6630036630036631,0.5100886552068662,0.2428438210689524,0.21898127391057856,size_matched_natural
context_size_balance_by_k,size_matched_natural,4,42,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,9,4,0.5,0.6176470588235294,0.5,0.3076923076923077,0.8095238095238095,0.5586080586080586,0.6538461538461539,8,0.23529411764705882,2.0,0.38095238095238093,0.3333333333333333,0.6483516483516483,0.5062484642979999,0.24586791271145683,0.18708494941101356,size_matched_natural
context_size_balance_by_k,size_matched_natural,4,42,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.652014652014652,0.5054564329058255,0.24172732472851918,0.17181892320513725,size_matched_natural
context_size_balance_by_k,size_matched_natural,4,99,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.6813186813186813,0.5319003907888901,0.23061473445036929,0.16604305584641063,size_matched_natural
context_size_balance_by_k,size_matched_natural,4,99,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,17,4,10,3,0.5,0.5882352941176471,0.42857142857142855,0.23076923076923078,0.8095238095238095,0.5201465201465202,0.6296296296296297,7,0.20588235294117646,2.3333333333333335,0.3,0.2542372881355932,0.673992673992674,0.5261649866189508,0.23894910190684152,0.2583166932796731,size_matched_natural
context_size_balance_by_k,size_matched_natural,5,1,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,8,5,0.5,0.6764705882352942,0.625,0.38461538461538464,0.8571428571428571,0.6208791208791209,0.6923076923076923,8,0.23529411764705882,1.6,0.47619047619047616,0.4166666666666667,0.7362637362637363,0.6570966389931907,0.20115267445106944,0.17836253454580026,size_matched_natural
context_size_balance_by_k,size_matched_natural,5,1,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,8,5,0.5,0.6764705882352942,0.625,0.38461538461538464,0.8571428571428571,0.6208791208791209,0.6923076923076923,8,0.23529411764705882,1.6,0.47619047619047616,0.4166666666666667,0.7545787545787547,0.6767017704517704,0.19358620605771124,0.18603229741839802,size_matched_natural
context_size_balance_by_k,size_matched_natural,5,7,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,8,5,0.5,0.6764705882352942,0.625,0.38461538461538464,0.8571428571428571,0.6208791208791209,0.6923076923076923,8,0.23529411764705882,1.6,0.47619047619047616,0.4166666666666667,0.73992673992674,0.6418306401588545,0.20289004188884832,0.15342719940578234,size_matched_natural
context_size_balance_by_k,size_matched_natural,5,7,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,8,5,0.5,0.6764705882352942,0.625,0.38461538461538464,0.8571428571428571,0.6208791208791209,0.6923076923076923,8,0.23529411764705882,1.6,0.47619047619047616,0.4166666666666667,0.7545787545787547,0.6767017704517704,0.1946626919273494,0.20107350936707327,size_matched_natural
context_size_balance_by_k,size_matched_natural,5,21,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,19,2,8,5,0.5,0.7058823529411765,0.7142857142857143,0.38461538461538464,0.9047619047619048,0.6446886446886447,0.7037037037037037,7,0.20588235294117646,1.4,0.5,0.423728813559322,0.7545787545787546,0.6569100365623903,0.20360935977027556,0.18891758603208206,size_matched_natural
context_size_balance_by_k,size_matched_natural,5,21,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,7,6,0.5,0.7058823529411765,0.6666666666666666,0.46153846153846156,0.8571428571428571,0.6593406593406593,0.72,9,0.2647058823529412,1.5,0.5454545454545454,0.4918032786885246,0.7545787545787546,0.6756105539759385,0.19310979167033374,0.18493185301913934,size_matched_natural
context_size_balance_by_k,size_matched_natural,5,42,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,8,5,0.5,0.6764705882352942,0.625,0.38461538461538464,0.8571428571428571,0.6208791208791209,0.6923076923076923,8,0.23529411764705882,1.6,0.47619047619047616,0.4166666666666667,0.7326007326007327,0.6533862944496429,0.19883986329939182,0.12954598752891316,size_matched_natural
context_size_balance_by_k,size_matched_natural,5,42,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,7,6,0.5,0.7058823529411765,0.6666666666666666,0.46153846153846156,0.8571428571428571,0.6593406593406593,0.72,9,0.2647058823529412,1.5,0.5454545454545454,0.4918032786885246,0.7472527472527473,0.6718100275792585,0.193008924312084,0.18496488253859916,size_matched_natural
context_size_balance_by_k,size_matched_natural,5,99,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,7,6,0.5,0.7058823529411765,0.6666666666666666,0.46153846153846156,0.8571428571428571,0.6593406593406593,0.72,9,0.2647058823529412,1.5,0.5454545454545454,0.4918032786885246,0.73992673992674,0.6488963174444529,0.20684448838202374,0.22713131369913325,size_matched_natural
context_size_balance_by_k,size_matched_natural,5,99,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,18,3,7,6,0.5,0.7058823529411765,0.6666666666666666,0.46153846153846156,0.8571428571428571,0.6593406593406593,0.72,9,0.2647058823529412,1.5,0.5454545454545454,0.4918032786885246,0.7509157509157509,0.6682712837690212,0.1944576337469251,0.14387062520665278,size_matched_natural
context_size_balance_by_k,size_matched_natural,6,1,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,19,2,7,6,0.5,0.7352941176470589,0.75,0.46153846153846156,0.9047619047619048,0.6831501831501832,0.7307692307692307,8,0.23529411764705882,1.3333333333333333,0.5714285714285714,0.5,0.6300366300366301,0.682068367362485,0.2143381292388595,0.1674193858223803,size_matched_natural
context_size_balance_by_k,size_matched_natural,6,1,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.652014652014652,0.6992042259444635,0.20075411755036005,0.19476183306644945,size_matched_natural
context_size_balance_by_k,size_matched_natural,6,7,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.652014652014652,0.7102940847758454,0.1994964190563337,0.19260950101649058,size_matched_natural
context_size_balance_by_k,size_matched_natural,6,7,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.652014652014652,0.6999613119956674,0.202773790736556,0.1991675667026464,size_matched_natural
context_size_balance_by_k,size_matched_natural,6,21,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,20,1,8,5,0.5,0.7352941176470589,0.8333333333333334,0.38461538461538464,0.9523809523809523,0.6684981684981685,0.7142857142857143,6,0.17647058823529413,1.2,0.5263157894736842,0.43103448275862066,0.663003663003663,0.692016156920003,0.20565341865354225,0.1729812196948949,size_matched_natural
context_size_balance_by_k,size_matched_natural,6,21,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.6483516483516484,0.6983129603473155,0.2019802319583284,0.19429786349920666,size_matched_natural
context_size_balance_by_k,size_matched_natural,6,42,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.663003663003663,0.7141432272073307,0.20302564110052668,0.19402766534510782,size_matched_natural
context_size_balance_by_k,size_matched_natural,6,42,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.6483516483516484,0.6990307909038558,0.20123941961674974,0.19346996791222515,size_matched_natural
context_size_balance_by_k,size_matched_natural,6,99,1,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,19,2,7,6,0.5,0.7352941176470589,0.75,0.46153846153846156,0.9047619047619048,0.6831501831501832,0.7307692307692307,8,0.23529411764705882,1.3333333333333333,0.5714285714285714,0.5,0.6263736263736264,0.6794169506378416,0.20641177422634244,0.20105074214584687,size_matched_natural
context_size_balance_by_k,size_matched_natural,6,99,20,0.37748344370860926,0.37719298245614036,228,86,142,34,13,21,20,1,7,6,0.5,0.7647058823529411,0.8571428571428571,0.46153846153846156,0.9523809523809523,0.7069597069597069,0.7407407407407407,7,0.20588235294117646,1.1666666666666667,0.6,0.5084745762711864,0.6446886446886447,0.6973824392555041,0.20098494372771858,0.17799085707348933,size_matched_natural
context_size_balance_by_k,size_matched_natural,7,1,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,18,3,6,6,0.5,0.7272727272727273,0.6666666666666666,0.5,0.8571428571428571,0.6785714285714286,0.75,9,0.2727272727272727,1.5,0.5714285714285714,0.5263157894736842,0.761904761904762,0.6318426943426944,0.19962571970927406,0.19185483500812994,size_matched_natural
context_size_balance_by_k,size_matched_natural,7,1,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,18,3,6,6,0.5,0.7272727272727273,0.6666666666666666,0.5,0.8571428571428571,0.6785714285714286,0.75,9,0.2727272727272727,1.5,0.5714285714285714,0.5263157894736842,0.7341269841269842,0.6003981720893485,0.2020506632532193,0.08316081130143368,size_matched_natural
context_size_balance_by_k,size_matched_natural,7,7,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,17,4,5,7,0.5,0.7272727272727273,0.6363636363636364,0.5833333333333334,0.8095238095238095,0.6964285714285714,0.7727272727272727,11,0.3333333333333333,1.5714285714285714,0.6086956521739131,0.5932203389830508,0.7301587301587302,0.6141573295985061,0.20726017643977207,0.19075731120326306,size_matched_natural
context_size_balance_by_k,size_matched_natural,7,7,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,18,3,5,7,0.5,0.7575757575757576,0.7,0.5833333333333334,0.8571428571428571,0.7202380952380952,0.782608695652174,10,0.30303030303030304,1.4285714285714286,0.6363636363636364,0.603448275862069,0.7539682539682541,0.6242672970304549,0.19598200561511872,0.11107189524354355,size_matched_natural
context_size_balance_by_k,size_matched_natural,7,21,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,18,3,6,6,0.5,0.7272727272727273,0.6666666666666666,0.5,0.8571428571428571,0.6785714285714286,0.75,9,0.2727272727272727,1.5,0.5714285714285714,0.5263157894736842,0.7063492063492064,0.5810334713595583,0.20633508276932314,0.15389626857006186,size_matched_natural
context_size_balance_by_k,size_matched_natural,7,21,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,18,3,5,7,0.5,0.7575757575757576,0.7,0.5833333333333334,0.8571428571428571,0.7202380952380952,0.782608695652174,10,0.30303030303030304,1.4285714285714286,0.6363636363636364,0.603448275862069,0.7341269841269841,0.6186213092463092,0.1984881809794585,0.11542061671163097,size_matched_natural
context_size_balance_by_k,size_matched_natural,7,42,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,18,3,5,7,0.5,0.7575757575757576,0.7,0.5833333333333334,0.8571428571428571,0.7202380952380952,0.782608695652174,10,0.30303030303030304,1.4285714285714286,0.6363636363636364,0.603448275862069,0.7222222222222222,0.597579365079365,0.2012667126666889,0.1593910487312259,size_matched_natural
context_size_balance_by_k,size_matched_natural,7,42,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,18,3,5,7,0.5,0.7575757575757576,0.7,0.5833333333333334,0.8571428571428571,0.7202380952380952,0.782608695652174,10,0.30303030303030304,1.4285714285714286,0.6363636363636364,0.603448275862069,0.7341269841269842,0.6068081224331224,0.20134645595251421,0.11521667941953197,size_matched_natural
context_size_balance_by_k,size_matched_natural,7,99,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,17,4,5,7,0.5,0.7272727272727273,0.6363636363636364,0.5833333333333334,0.8095238095238095,0.6964285714285714,0.7727272727272727,11,0.3333333333333333,1.5714285714285714,0.6086956521739131,0.5932203389830508,0.7341269841269842,0.6173582164961475,0.20080088128763995,0.17945002109715436,size_matched_natural
context_size_balance_by_k,size_matched_natural,7,99,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,18,3,5,7,0.5,0.7575757575757576,0.7,0.5833333333333334,0.8571428571428571,0.7202380952380952,0.782608695652174,10,0.30303030303030304,1.4285714285714286,0.6363636363636364,0.603448275862069,0.7380952380952381,0.6099331224331224,0.20183036322469716,0.16380494652372415,size_matched_natural
context_size_balance_by_k,size_matched_natural,8,1,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,16,5,5,7,0.5,0.696969696969697,0.5833333333333334,0.5833333333333334,0.7619047619047619,0.6726190476190477,0.7619047619047619,12,0.36363636363636365,1.7142857142857142,0.5833333333333334,0.5833333333333334,0.8015873015873016,0.7231535785415096,0.1704178350552558,0.1677123107241862,size_matched_natural
context_size_balance_by_k,size_matched_natural,8,1,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,16,5,5,7,0.5,0.696969696969697,0.5833333333333334,0.5833333333333334,0.7619047619047619,0.6726190476190477,0.7619047619047619,12,0.36363636363636365,1.7142857142857142,0.5833333333333334,0.5833333333333334,0.8174603174603174,0.7361439758498582,0.1642954941583513,0.16293650278539365,size_matched_natural
context_size_balance_by_k,size_matched_natural,8,7,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.7817460317460317,0.6560153082211906,0.17526164310097106,0.15657757312962503,size_matched_natural
context_size_balance_by_k,size_matched_natural,8,7,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,16,5,5,7,0.5,0.696969696969697,0.5833333333333334,0.5833333333333334,0.7619047619047619,0.6726190476190477,0.7619047619047619,12,0.36363636363636365,1.7142857142857142,0.5833333333333334,0.5833333333333334,0.8055555555555555,0.7120368329927154,0.1632411190994126,0.1257100554578232,size_matched_natural
context_size_balance_by_k,size_matched_natural,8,21,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,16,5,5,7,0.5,0.696969696969697,0.5833333333333334,0.5833333333333334,0.7619047619047619,0.6726190476190477,0.7619047619047619,12,0.36363636363636365,1.7142857142857142,0.5833333333333334,0.5833333333333334,0.8174603174603174,0.75037557758146,0.1571763714358207,0.1726587157357823,size_matched_natural
context_size_balance_by_k,size_matched_natural,8,21,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8134920634920635,0.7228954188513012,0.16266755624855772,0.1751916991038756,size_matched_natural
context_size_balance_by_k,size_matched_natural,8,42,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,16,5,3,9,0.5,0.7575757575757576,0.6428571428571429,0.75,0.7619047619047619,0.7559523809523809,0.8421052631578947,14,0.42424242424242425,1.5555555555555556,0.6923076923076923,0.7258064516129032,0.8095238095238095,0.7170168067226891,0.16297947496549745,0.13053924183953894,size_matched_natural
context_size_balance_by_k,size_matched_natural,8,42,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8095238095238094,0.717592388548271,0.1671636624179497,0.17754177116986475,size_matched_natural
context_size_balance_by_k,size_matched_natural,8,99,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,20,1,6,6,0.5,0.7878787878787878,0.8571428571428571,0.5,0.9523809523809523,0.7261904761904762,0.7692307692307693,7,0.21212121212121213,1.1666666666666667,0.631578947368421,0.5454545454545454,0.8134920634920635,0.7723052682611506,0.1665263931732808,0.11378631131215529,size_matched_natural
context_size_balance_by_k,size_matched_natural,8,99,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.8134920634920635,0.7228954188513012,0.16404631881052048,0.17877496869275064,size_matched_natural
context_size_balance_by_k,size_matched_natural,9,1,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,7,5,0.5,0.7272727272727273,0.7142857142857143,0.4166666666666667,0.9047619047619048,0.6607142857142857,0.7307692307692307,7,0.21212121212121213,1.4,0.5263157894736842,0.45454545454545453,0.8968253968253967,0.800060125060125,0.14605450862831867,0.1547017273577777,size_matched_natural
context_size_balance_by_k,size_matched_natural,9,1,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8928571428571429,0.8058399732312775,0.13697446801469,0.20738849089001163,size_matched_natural
context_size_balance_by_k,size_matched_natural,9,7,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,6,6,0.5,0.7575757575757576,0.75,0.5,0.9047619047619048,0.7023809523809523,0.76,8,0.24242424242424243,1.3333333333333333,0.6,0.5357142857142857,0.8968253968253967,0.7838665963665965,0.13427205791643812,0.23133274054888522,size_matched_natural
context_size_balance_by_k,size_matched_natural,9,7,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.888888888888889,0.7959193383106427,0.13796628312890064,0.19816381326227478,size_matched_natural
context_size_balance_by_k,size_matched_natural,9,21,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,5,7,0.5,0.7878787878787878,0.7777777777777778,0.5833333333333334,0.9047619047619048,0.7440476190476191,0.7916666666666666,9,0.2727272727272727,1.2857142857142858,0.6666666666666666,0.6140350877192983,0.8650793650793651,0.7835350529100529,0.14820981897823776,0.1817026020902576,size_matched_natural
context_size_balance_by_k,size_matched_natural,9,21,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.9007936507936508,0.8167448292448292,0.13574594202244183,0.19793979733279257,size_matched_natural
context_size_balance_by_k,size_matched_natural,9,42,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,5,7,0.5,0.7878787878787878,0.7777777777777778,0.5833333333333334,0.9047619047619048,0.7440476190476191,0.7916666666666666,9,0.2727272727272727,1.2857142857142858,0.6666666666666666,0.6140350877192983,0.9126984126984128,0.8277328608210961,0.14525258488813508,0.18499828062274237,size_matched_natural
context_size_balance_by_k,size_matched_natural,9,42,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.888888888888889,0.7959193383106427,0.13975391037639454,0.2033594526124723,size_matched_natural
context_size_balance_by_k,size_matched_natural,9,99,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,5,7,0.5,0.7878787878787878,0.7777777777777778,0.5833333333333334,0.9047619047619048,0.7440476190476191,0.7916666666666666,9,0.2727272727272727,1.2857142857142858,0.6666666666666666,0.6140350877192983,0.8849206349206349,0.8019332519332519,0.1501193980961922,0.2020517691518321,size_matched_natural
context_size_balance_by_k,size_matched_natural,9,99,20,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,4,8,0.5,0.8181818181818182,0.8,0.6666666666666666,0.9047619047619048,0.7857142857142857,0.8260869565217391,10,0.30303030303030304,1.25,0.7272727272727273,0.6896551724137931,0.8928571428571428,0.8009559683472727,0.13884080220082692,0.215128836758209,size_matched_natural
context_size_balance_by_k,size_matched_natural,10,1,1,0.37623762376237624,0.37719298245614036,228,86,142,33,13,20,19,1,5,8,0.5,0.8181818181818182,0.8888888888888888,0.6153846153846154,0.95,0.7826923076923077,0.7916666666666666,9,0.2727272727272727,1.125,0.7272727272727273,0.6557377049180327,0.8923076923076924,0.8595883817037662,0.1457827763145093,0.15854978606556402,size_matched_natural
context_size_balance_by_k,size_matched_natural,10,1,20,0.37623762376237624,0.37719298245614036,228,86,142,33,13,20,16,4,6,7,0.5,0.696969696969697,0.6363636363636364,0.5384615384615384,0.8,0.6692307692307693,0.7272727272727273,11,0.3333333333333333,1.5714285714285714,0.5833333333333334,0.5555555555555556,0.8692307692307693,0.8240384615384615,0.15308024693000596,0.1685378919496681,size_matched_natural
context_size_balance_by_k,size_matched_natural,10,7,1,0.37623762376237624,0.37719298245614036,228,86,142,33,13,20,17,3,6,7,0.5,0.7272727272727273,0.7,0.5384615384615384,0.85,0.6942307692307692,0.7391304347826086,10,0.30303030303030304,1.4285714285714286,0.6086956521739131,0.5645161290322581,0.8538461538461539,0.8115185646562164,0.16150710536017465,0.19260166766065542,size_matched_natural
