n,positive,negative,tn,fp,fn,tp,threshold,accuracy,precision,recall,specificity,balanced_accuracy,npv,referral_n,referral_rate,reviews_per_detected_positive,f1,f2,auc_roc,average_precision,brier,ece_10,selected,analysis_role
336,127,209,69,140,11,116,0.15,0.5505952380952381,0.453125,0.9133858267716536,0.33014354066985646,0.621764683720755,0.8625,256,0.7619047619047619,2.206896551724138,0.6057441253263708,0.7591623036649214,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,71,138,12,115,0.16,0.5535714285714286,0.45454545454545453,0.905511811023622,0.3397129186602871,0.6226123648419546,0.8554216867469879,253,0.7529761904761905,2.2,0.6052631578947368,0.7555847568988173,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,73,136,14,113,0.17,0.5535714285714286,0.4538152610441767,0.889763779527559,0.3492822966507177,0.6195230380891383,0.8390804597701149,249,0.7410714285714286,2.2035398230088497,0.601063829787234,0.7463672391017173,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,74,135,14,113,0.18,0.5565476190476191,0.45564516129032256,0.889763779527559,0.35406698564593303,0.6219153825867461,0.8409090909090909,248,0.7380952380952381,2.1946902654867255,0.6026666666666667,0.7473544973544973,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,76,133,14,113,0.19,0.5625,0.45934959349593496,0.889763779527559,0.36363636363636365,0.6267000715819613,0.8444444444444444,246,0.7321428571428571,2.1769911504424777,0.6058981233243967,0.7493368700265252,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,76,133,14,113,0.2,0.5625,0.45934959349593496,0.889763779527559,0.36363636363636365,0.6267000715819613,0.8444444444444444,246,0.7321428571428571,2.1769911504424777,0.6058981233243967,0.7493368700265252,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,82,127,16,111,0.21,0.5744047619047619,0.46638655462184875,0.8740157480314961,0.3923444976076555,0.6331801228195758,0.8367346938775511,238,0.7083333333333334,2.144144144144144,0.6082191780821918,0.7439678284182306,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,83,126,16,111,0.22,0.5773809523809523,0.46835443037974683,0.8740157480314961,0.39712918660287083,0.6355724673171834,0.8383838383838383,237,0.7053571428571429,2.135135135135135,0.6098901098901099,0.7449664429530202,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,83,126,16,111,0.23,0.5773809523809523,0.46835443037974683,0.8740157480314961,0.39712918660287083,0.6355724673171834,0.8383838383838383,237,0.7053571428571429,2.135135135135135,0.6098901098901099,0.7449664429530202,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,85,124,18,109,0.24,0.5773809523809523,0.4678111587982833,0.8582677165354331,0.40669856459330145,0.6324831405643673,0.8252427184466019,233,0.6934523809523809,2.1376146788990824,0.6055555555555555,0.7354925775978407,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,87,122,18,109,0.25,0.5833333333333334,0.47186147186147187,0.8582677165354331,0.41626794258373206,0.6372678295595826,0.8285714285714286,231,0.6875,2.1192660550458715,0.6089385474860335,0.7374830852503383,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,99,110,19,108,0.26,0.6160714285714286,0.4954128440366973,0.8503937007874016,0.47368421052631576,0.6620389556568587,0.8389830508474576,218,0.6488095238095238,2.0185185185185186,0.6260869565217392,0.743801652892562,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,99,110,21,106,0.27,0.6101190476190477,0.49074074074074076,0.8346456692913385,0.47368421052631576,0.6541649399088272,0.825,216,0.6428571428571429,2.0377358490566038,0.6180758017492711,0.7320441988950276,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,106,103,25,102,0.28,0.6190476190476191,0.4975609756097561,0.8031496062992126,0.507177033492823,0.6551633198960178,0.8091603053435115,205,0.6101190476190477,2.0098039215686274,0.6144578313253012,0.7152875175315568,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,111,98,31,96,0.29,0.6160714285714286,0.4948453608247423,0.7559055118110236,0.5311004784688995,0.6435029951399616,0.7816901408450704,194,0.5773809523809523,2.0208333333333335,0.5981308411214953,0.6837606837606838,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,112,97,31,96,0.3,0.6190476190476191,0.49740932642487046,0.7559055118110236,0.5358851674641149,0.6458953396375693,0.7832167832167832,193,0.5744047619047619,2.0104166666666665,0.6,0.6847360912981455,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
