analysis,design,fold,seed,K,requested_minority_prevalence,realized_minority_prevalence,context_n,context_minority_n,context_majority_n,n,positive,negative,tn,fp,fn,tp,threshold,accuracy,precision,recall,specificity,balanced_accuracy,npv,referral_n,referral_rate,reviews_per_detected_positive,f1,f2,auc_roc,average_precision,brier,ece_10,prevalence_condition
fixed_size_prevalence_sweep,fixed_n_230_natural,7,99,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,17,4,5,7,0.5,0.7272727272727273,0.6363636363636364,0.5833333333333334,0.8095238095238095,0.6964285714285714,0.7727272727272727,11,0.3333333333333333,1.5714285714285714,0.6086956521739131,0.5932203389830508,0.7341269841269842,0.6173582164961475,0.20080088128763995,0.17945002109715436,natural
fixed_size_prevalence_sweep,fixed_n_230_natural,8,1,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,16,5,5,7,0.5,0.696969696969697,0.5833333333333334,0.5833333333333334,0.7619047619047619,0.6726190476190477,0.7619047619047619,12,0.36363636363636365,1.7142857142857142,0.5833333333333334,0.5833333333333334,0.8015873015873016,0.7231535785415096,0.1704178350552558,0.1677123107241862,natural
fixed_size_prevalence_sweep,fixed_n_230_natural,8,7,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,16,5,4,8,0.5,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.7619047619047619,0.7142857142857142,0.8,13,0.3939393939393939,1.625,0.64,0.6557377049180327,0.7817460317460317,0.6560153082211906,0.17526164310097106,0.15657757312962503,natural
fixed_size_prevalence_sweep,fixed_n_230_natural,8,21,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,16,5,5,7,0.5,0.696969696969697,0.5833333333333334,0.5833333333333334,0.7619047619047619,0.6726190476190477,0.7619047619047619,12,0.36363636363636365,1.7142857142857142,0.5833333333333334,0.5833333333333334,0.8174603174603174,0.75037557758146,0.1571763714358207,0.1726587157357823,natural
fixed_size_prevalence_sweep,fixed_n_230_natural,8,42,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,16,5,3,9,0.5,0.7575757575757576,0.6428571428571429,0.75,0.7619047619047619,0.7559523809523809,0.8421052631578947,14,0.42424242424242425,1.5555555555555556,0.6923076923076923,0.7258064516129032,0.8095238095238095,0.7170168067226891,0.16297947496549745,0.13053924183953894,natural
fixed_size_prevalence_sweep,fixed_n_230_natural,8,99,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,20,1,6,6,0.5,0.7878787878787878,0.8571428571428571,0.5,0.9523809523809523,0.7261904761904762,0.7692307692307693,7,0.21212121212121213,1.1666666666666667,0.631578947368421,0.5454545454545454,0.8134920634920635,0.7723052682611506,0.1665263931732808,0.11378631131215529,natural
fixed_size_prevalence_sweep,fixed_n_230_natural,9,1,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,7,5,0.5,0.7272727272727273,0.7142857142857143,0.4166666666666667,0.9047619047619048,0.6607142857142857,0.7307692307692307,7,0.21212121212121213,1.4,0.5263157894736842,0.45454545454545453,0.8968253968253967,0.800060125060125,0.14605450862831867,0.1547017273577777,natural
fixed_size_prevalence_sweep,fixed_n_230_natural,9,7,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,6,6,0.5,0.7575757575757576,0.75,0.5,0.9047619047619048,0.7023809523809523,0.76,8,0.24242424242424243,1.3333333333333333,0.6,0.5357142857142857,0.8968253968253967,0.7838665963665965,0.13427205791643812,0.23133274054888522,natural
fixed_size_prevalence_sweep,fixed_n_230_natural,9,21,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,5,7,0.5,0.7878787878787878,0.7777777777777778,0.5833333333333334,0.9047619047619048,0.7440476190476191,0.7916666666666666,9,0.2727272727272727,1.2857142857142858,0.6666666666666666,0.6140350877192983,0.8650793650793651,0.7835350529100529,0.14820981897823776,0.1817026020902576,natural
fixed_size_prevalence_sweep,fixed_n_230_natural,9,42,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,5,7,0.5,0.7878787878787878,0.7777777777777778,0.5833333333333334,0.9047619047619048,0.7440476190476191,0.7916666666666666,9,0.2727272727272727,1.2857142857142858,0.6666666666666666,0.6140350877192983,0.9126984126984128,0.8277328608210961,0.14525258488813508,0.18499828062274237,natural
fixed_size_prevalence_sweep,fixed_n_230_natural,9,99,1,0.3795379537953795,0.3782608695652174,230,87,143,33,12,21,19,2,5,7,0.5,0.7878787878787878,0.7777777777777778,0.5833333333333334,0.9047619047619048,0.7440476190476191,0.7916666666666666,9,0.2727272727272727,1.2857142857142858,0.6666666666666666,0.6140350877192983,0.8849206349206349,0.8019332519332519,0.1501193980961922,0.2020517691518321,natural
